5647,5395,1
26,1639,1
5590,996,1
234,572,1
2240,1108,1
5484,1065,1
2208,5902,1
2182,6105,1
2131,1694,1
5440,1129,1
527,3715,1
1428,3657,1
5350,225,1
576,4627,1
5319,1931,1
723,4374,1
4859,5205,1
4846,3931,1
4729,4961,1
818,3773,1
4348,881,1
4178,5048,1
1114,5339,1
4056,4995,1
922,3835,1
1001,2645,1
3954,997,1
2782,4596,1
3730,3162,1
3438,5720,1
5889,3006,1
6142,2696,1
5062,5295,1
4986,2189,1
2314,2907,1
4978,2611,1
76,3419,1
50,2373,1
2310,377,1
252,3795,1
2233,1065,1
4762,6081,1
2226,5929,1
2191,5001,1
4589,5605,1
4433,1307,1
1899,5242,1
4303,1985,1
4283,4450,1
1763,5756,1
4143,4221,1
941,3911,1
1729,1916,1
3971,1887,1
1593,5949,1
1499,4129,1
1430,853,1
1077,4492,1
3849,2924,1
1216,4180,1
1126,5021,1
2655,2488,1
2696,4817,1
3834,685,1
3830,1515,1
3617,4080,1
3328,2050,1
5403,3318,1
5495,3129,1
5501,1078,1
5511,1752,1
5620,2842,1
5683,2927,1
5728,6051,1
5763,5546,1
5881,5202,1
5978,2150,1
2524,3903,1
5211,109,1
5171,713,1
840,4194,1
833,754,1
4931,2315,1
4823,5139,1
2382,1171,1
2351,3610,1
4811,665,1
4781,41,1
2277,1351,1
4340,711,1
3583,4042,1
2112,5938,1
3411,4158,1
341,3247,1
3403,2575,1
3299,5780,1
2834,2696,1
77,3209,1
2776,4602,1
1958,5308,1
1851,930,1
1828,2971,1
1742,3264,1
1422,5462,1
2739,1930,1
1290,1204,1
1327,3300,1
1312,5578,1
5226,212,1
5245,695,1
5410,4802,1
114,3700,1
442,2197,1
423,3750,1
411,1669,1
315,6059,1
2592,1439,1
277,2325,1
225,3039,1
119,807,1
2571,3388,1
517,5124,1
519,2532,1
2420,3564,1
2058,1910,1
596,5212,1
612,4490,1
1988,3910,1
1785,1575,1
1719,4057,1
718,2374,1
1640,4946,1
1622,3574,1
1553,2650,1
774,2141,1
801,5075,1
1537,4644,1
880,1326,1
1509,3825,1
1489,5593,1
929,5118,1
978,3902,1
1210,4187,1
2683,2079,1
2722,2830,1
2815,3344,1
3083,4554,1
3133,3007,1
3755,734,1
3776,5334,1
3821,1029,1
4195,2643,1
4363,2628,1
4478,3665,1
4601,6055,1
4730,3494,1
4865,3892,1
5057,4669,1
5088,5283,1
5108,2858,1
5203,2099,1
5294,2923,1
5387,5661,1
5722,6115,1
5820,5189,1
5834,5259,1
5905,4274,1
5926,2994,1
5970,4793,1
2553,92,1
4625,565,1
2400,3666,1
98,4441,1
4311,4775,1
4253,1630,1
4007,35,1
3988,5803,1
3936,1826,1
384,4275,1
3741,390,1
510,1994,1
3479,5730,1
3457,5489,1
600,5721,1
3092,3277,1
1849,2213,1
3082,876,1
3020,4089,1
867,317,1
926,2765,1
2666,1887,1
1008,2520,1
1596,1936,1
1340,942,1
1160,3934,1
1256,5507,1
5135,4687,1
5175,5800,1
5237,2079,1
5313,5100,1
5601,1320,1
5778,3683,1
6106,5745,1
2615,4984,1
383,4382,1
2374,1271,1
290,4276,1
2348,2905,1
2195,452,1
166,3639,1
2158,4984,1
2116,706,1
2081,2632,1
1977,2757,1
552,41,1
1774,838,1
583,3494,1
1663,340,1
1661,1318,1
1471,2600,1
780,3013,1
899,3912,1
1033,1036,1
1079,2141,1
1437,3714,1
1135,222,1
1178,3940,1
1425,3704,1
2752,4585,1
2777,1949,1
2790,520,1
2821,865,1
2837,684,1
3063,294,1
3093,3285,1
3158,2823,1
3195,5659,1
3238,3514,1
3387,2884,1
3392,5314,1
3518,3213,1
3580,4787,1
3768,1463,1
3793,1754,1
3886,482,1
3980,5777,1
4010,1750,1
4081,2958,1
4107,268,1
4344,423,1
4395,4836,1
4522,3598,1
4543,3146,1
4653,976,1
4785,40,1
4965,4745,1
5053,3340,1
5149,4836,1
5292,3637,1
5312,5073,1
5667,3162,1
5792,3310,1
5903,4089,1
6134,4048,1
4526,2821,1
4447,3912,1
4298,1608,1
3000,3106,1
891,2020,1
4274,5905,1
836,3633,1
789,1150,1
2690,1436,1
2484,160,1
4125,5457,1
4070,6041,1
4037,6113,1
467,878,1
3894,4900,1
3796,4955,1
3794,2054,1
2350,1079,1
3547,4027,1
3377,2253,1
3307,5785,1
3252,248,1
1193,1289,1
3176,3736,1
3127,3029,1
2235,426,1
2136,772,1
1417,5882,1
1482,3299,1
3121,1558,1
3110,175,1
1925,3311,1
2003,5844,1
4963,4691,1
5788,3983,1
6076,4732,1
2834,4663,1
637,3663,1
2774,929,1
590,4542,1
2665,3786,1
559,497,1
501,3772,1
2655,3774,1
2653,4840,1
2547,1526,1
392,976,1
372,5694,1
265,5565,1
253,1581,1
2397,1179,1
2378,1252,1
663,2360,1
2106,2693,1
2106,2639,1
1899,6054,1
1887,2569,1
1618,1461,1
1497,3787,1
1268,5515,1
1164,4107,1
2965,5843,1
2981,374,1
3128,3006,1
3377,2366,1
3460,1548,1
3587,2627,1
3764,495,1
3803,1495,1
3836,4918,1
3888,1831,1
4077,4696,1
4099,1513,1
4132,3615,1
4334,355,1
4501,1771,1
4684,945,1
4833,2729,1
4863,3932,1
4988,2186,1
5048,1577,1
5167,4626,1
5171,5768,1
5220,690,1
5350,1105,1
5496,3143,1
5520,1021,1
5655,445,1
5671,4279,1
5685,443,1
5764,5551,1
5860,2941,1
5867,5612,1
5938,4167,1
3973,1886,1
2058,5737,1
3852,504,1
142,5954,1
2036,4735,1
207,2559,1
3362,2583,1
2011,5847,1
3174,5671,1
3142,575,1
431,3751,1
2953,1833,1
2585,3471,1
540,4636,1
2515,5971,1
1723,1929,1
670,3111,1
1690,3327,1
2365,6013,1
804,6096,1
1582,5983,1
2309,1068,1
1544,5956,1
2308,375,1
2103,4516,1
1396,2543,1
1099,2078,1
1064,3952,1
4375,3359,1
4426,4357,1
4466,3964,1
4526,5075,1
4680,4268,1
5185,2493,1
5718,3505,1
5726,6096,1
6040,5735,1
6102,2573,1
5966,4810,1
2879,4969,1
212,2845,1
5602,2821,1
156,3176,1
2838,5621,1
5598,1005,1
5377,3283,1
5333,6120,1
5315,3394,1
402,2327,1
5307,3575,1
665,2806,1
5273,2050,1
5231,3113,1
1835,3859,1
821,4915,1
5100,788,1
5021,1126,1
1634,4939,1
4939,3800,1
1460,5668,1
1014,4130,1
4858,5584,1
4630,5164,1
4250,789,1
3575,1624,1
1172,4504,1
3542,1991,1
3440,5748,1
2995,3623,1
1299,5827,1
2976,354,1
5444,1245,1
1111,2244,1
5385,5666,1
5277,3352,1
954,323,1
5258,412,1
2445,3916,1
2249,1469,1
739,3058,1
2218,714,1
5070,5296,1
4995,4453,1
1997,500,1
1933,2761,1
4867,3873,1
1864,5507,1
1808,5526,1
173,1683,1
1787,5538,1
4515,5025,1
1766,3069,1
4421,532,1
4378,353,1
4249,4533,1
1358,5155,1
1624,3575,1
4190,4217,1
3013,780,1
4005,4476,1
3840,2045,1
3187,708,1
3219,3138,1
3336,5819,1
3685,99,1
3427,4226,1
3640,4809,1
3571,18,1
5532,1843,1
5560,270,1
5576,4884,1
5643,3147,1
5740,3456,1
121,4401,1
543,255,1
2916,2233,1
5680,3622,1
484,3896,1
2788,517,1
2751,4615,1
2637,1136,1
5553,1813,1
2349,3613,1
5492,5427,1
5434,4732,1
610,984,1
1662,313,1
1526,4128,1
1434,2613,1
5009,2183,1
1316,4,1
4933,2318,1
4825,5147,1
4593,2547,1
4450,4998,1
4221,4143,1
3982,5795,1
3724,5379,1
3684,4204,1
3534,2429,1
3327,4363,1
3514,2078,1
3434,5952,1
3444,5728,1
5828,5599,1
5880,5619,1
15,527,1
2160,1228,1
45,535,1
4425,1097,1
4149,3490,1
4105,260,1
1775,3979,1
4008,4612,1
376,3075,1
385,4156,1
469,4709,1
3995,101,1
1732,2524,1
3939,1169,1
3899,1153,1
3711,1396,1
1399,3697,1
3663,5760,1
764,3037,1
3575,2431,1
816,5050,1
3331,5395,1
852,276,1
3235,4880,1
893,1431,1
3211,2873,1
1060,755,1
1233,544,1
3156,1906,1
1155,2128,1
2247,611,1
3097,5198,1
2477,1361,1
3036,3610,1
3003,1028,1
2887,3402,1
4587,1650,1
4669,2819,1
4676,4975,1
4688,962,1
4806,6005,1
4912,2890,1
4963,4763,1
5040,4441,1
5049,4168,1
5356,3597,1
5624,4890,1
5688,6087,1
5937,4108,1
6035,3994,1
6046,2712,1
6104,797,1
22,2259,1
317,2547,1
3084,872,1
277,4171,1
2907,3047,1
170,3556,1
115,3645,1
49,2289,1
2813,3345,1
551,224,1
2743,5374,1
2690,2812,1
672,512,1
2573,3404,1
716,2379,1
2555,95,1
2422,3549,1
851,4944,1
2200,1067,1
976,3916,1
2025,1051,1
1036,4696,1
1900,3984,1
1870,3982,1
1156,2129,1
1838,4690,1
1445,3745,1
1718,4049,1
1658,1858,1
1621,3563,1
3203,5687,1
3342,4246,1
3481,4124,1
3800,2919,1
3876,4897,1
3898,1216,1
3961,5775,1
3969,4562,1
4028,1752,1
4203,3682,1
4300,4776,1
4335,5822,1
4423,93,1
4458,2765,1
4556,848,1
4567,5742,1
4623,4018,1
4627,576,1
4718,3081,1
4746,4591,1
4854,3217,1
4880,5240,1
5136,5794,1
5235,2082,1
5357,3603,1
5386,5668,1
5614,987,1
5647,3181,1
5833,5203,1
5956,2847,1
6136,5701,1
9,1523,1
2548,4572,1
5418,4050,1
568,1268,1
524,5119,1
404,978,1
5144,4658,1
2338,1170,1
4919,3833,1
4856,5580,1
4744,3115,1
663,2538,1
695,676,1
4628,5182,1
2187,1367,1
4543,3404,1
4352,2120,1
4327,3392,1
3746,711,1
3502,2790,1
943,4459,1
2092,3962,1
3448,5721,1
2068,5736,1
1197,4488,1
3393,4329,1
1281,2089,1
3046,4616,1
1311,4091,1
1975,2272,1
1438,2269,1
2790,1253,1
1691,20,1
1757,4004,1
5548,1712,1
5903,1621,1
3396,5288,1
703,5671,1
3362,3862,1
634,2307,1
587,4128,1
3249,230,1
3085,5125,1
395,4345,1
389,3719,1
350,5129,1
309,2955,1
215,5474,1
2987,3136,1
158,3197,1
2931,357,1
768,2474,1
2905,2348,1
1015,5510,1
2868,4982,1
1249,5028,1
1269,1041,1
1304,334,1
2800,664,1
2757,5392,1
2710,1448,1
1494,3336,1
2607,4989,1
2587,3473,1
1574,4996,1
1652,1470,1
2586,5006,1
2549,491,1
2400,1708,1
2105,4668,1
2103,5207,1
3705,2798,1
3761,5087,1
3788,4913,1
3944,1866,1
4032,6104,1
4096,1219,1
4336,264,1
4365,2630,1
4438,186,1
4510,275,1
4520,4253,1
4559,4175,1
4581,5615,1
4785,5398,1
4836,4395,1
4937,2314,1
5049,3068,1
5164,735,1
5222,5822,1
5253,4865,1
5277,2040,1
5347,5450,1
5405,2750,1
5517,394,1
5780,5515,1
5941,2995,1
6076,5689,1
20,1330,1
2176,1932,1
587,2748,1
4865,3757,1
556,1267,1
4662,5108,1
4647,1039,1
4453,2811,1
4442,1077,1
299,4111,1
228,3833,1
1822,843,1
4400,413,1
1649,1446,1
4061,1686,1
4002,1137,1
726,3752,1
1578,4991,1
3975,6016,1
3940,1843,1
3471,5702,1
2817,2575,1
990,785,1
1389,2139,1
1029,5731,1
1096,2204,1
2657,3773,1
2601,109,1
2433,3177,1
5132,2418,1
5435,2006,1
5619,5880,1
5858,1302,1
5549,5792,1
675,2832,1
5508,4823,1
5506,398,1
5036,4411,1
474,578,1
4980,1134,1
4430,117,1
342,3249,1
4417,2494,1
247,5335,1
179,3,1
70,3190,1
1923,3278,1
1923,77,1
4295,2847,1
745,3764,1
4289,5639,1
4063,5411,1
869,2296,1
910,4479,1
4048,4651,1
1473,2261,1
1436,1625,1
3934,510,1
1395,2509,1
3650,615,1
1224,536,1
3245,346,1
2649,2099,1
2717,5396,1
3216,1729,1
3183,5652,1
5653,6079,1
5678,5375,1
5871,5244,1
5973,785,1
4410,1079,1
2264,1141,1
535,45,1
4225,1282,1
4158,4237,1
3917,2522,1
2071,3809,1
336,2966,1
3708,2803,1
270,4330,1
199,5240,1
3589,168,1
83,3605,1
3518,5758,1
1963,3789,1
3474,4791,1
1733,5515,1
3416,5350,1
3304,3114,1
2891,5070,1
2679,3707,1
2632,4819,1
967,4624,1
1333,5149,1
1306,1189,1
1277,2271,1
1264,5538,1
4852,3212,1
4941,2346,1
4945,847,1
5002,2590,1
5167,5805,1
5186,1340,1
5206,688,1
5250,189,1
5261,1875,1
5405,2896,1
5417,2741,1
5786,5137,1
5994,88,1
4907,1644,1
4775,5440,1
2592,3456,1
2561,345,1
439,3719,1
4766,6078,1
4719,4598,1
4656,2792,1
4506,1763,1
4438,5042,1
4121,5464,1
3478,4795,1
3366,2720,1
3181,51,1
2229,1078,1
3005,1027,1
624,2644,1
2219,1817,1
2947,1452,1
1532,3476,1
2046,1051,1
874,325,1
2005,490,1
921,4110,1
1464,2707,1
1373,884,1
1047,1262,1
1588,2026,1
1558,3121,1
1129,1777,1
5516,4825,1
5627,5882,1
5931,4172,1
4154,3402,1
4012,996,1
3453,5732,1
2124,1154,1
1968,3293,1
1843,1296,1
3442,5756,1
3275,3532,1
3250,343,1
3057,4950,1
1703,3238,1
104,3988,1
1664,331,1
1591,1767,1
505,3941,1
525,3739,1
1464,5641,1
576,1242,1
669,2802,1
3015,684,1
2672,4827,1
2635,1146,1
826,3774,1
862,6032,1
2513,3461,1
937,394,1
1350,3217,1
987,2585,1
1269,2402,1
2437,5796,1
1155,5138,1
2406,4225,1
2373,50,1
4735,2036,1
4771,1225,1
4802,5410,1
5039,5713,1
5269,1975,1
5447,5343,1
5772,5179,1
6088,5631,1
6112,4062,1
2692,3400,1
617,2235,1
2661,3783,1
463,2114,1
458,3848,1
434,3066,1
2610,192,1
2514,3454,1
336,970,1
2413,1090,1
279,3740,1
2283,6108,1
2025,1421,1
208,3699,1
1982,4355,1
1903,3153,1
671,918,1
1777,1129,1
1655,4934,1
1515,5614,1
1442,2721,1
1339,857,1
1075,4430,1
1195,2947,1
1140,2646,1
1168,4186,1
1173,5151,1
2738,1945,1
2795,3662,1
2856,1148,1
2863,5093,1
2972,1434,1
3068,5049,1
3200,3054,1
3307,1490,1
3591,2421,1
3646,5784,1
3679,5811,1
3751,1448,1
3823,4943,1
3857,1323,1
3905,4390,1
4003,707,1
4025,5408,1
4052,3553,1
4130,5926,1
4303,1660,1
4403,1803,1
4470,3674,1
4620,2455,1
4715,5468,1
4917,1615,1
5009,3431,1
5160,1184,1
5446,5348,1
5573,1513,1
5865,5596,1
5929,4098,1
5953,2870,1
6010,3426,1
6139,2708,1
4822,2756,1
4780,6008,1
4594,2624,1
4505,4208,1
4382,346,1
4266,143,1
4245,4523,1
4186,3776,1
2214,754,1
2197,442,1
2160,1384,1
2152,1031,1
2132,711,1
4097,704,1
1999,512,1
171,4811,1
1937,2763,1
1745,4023,1
3856,2926,1
860,497,1
1565,5469,1
1460,3766,1
1362,1929,1
3655,187,1
3522,3433,1
3374,3877,1
3340,3422,1
2693,2106,1
3323,5803,1
3011,1035,1
3025,5921,1
3105,3002,1
3166,61,1
3191,2174,1
3208,2877,1
3215,226,1
5670,1479,1
6070,499,1
4758,4941,1
4437,4821,1
606,3495,1
4315,1529,1
2185,1355,1
3469,5488,1
362,4160,1
3436,5996,1
3090,4727,1
1888,4529,1
3070,1777,1
1827,3874,1
1798,14,1
1737,1539,1
3060,1852,1
2875,5369,1
2612,97,1
1694,3219,1
1306,5072,1
1116,3997,1
1654,1457,1
970,2061,1
4844,3888,1
5130,358,1
5311,5059,1
5366,3307,1
5426,4097,1
5496,5422,1
5561,2022,1
5782,2424,1
6035,5606,1
5918,3735,1
41,552,1
67,3179,1
5800,5544,1
2381,1197,1
5751,1781,1
5628,4855,1
5470,1577,1
5065,4704,1
2068,2002,1
5053,132,1
4667,2841,1
4583,2557,1
1872,2664,1
4319,3399,1
4030,4996,1
673,2830,1
1771,3975,1
722,2224,1
760,3023,1
3707,1410,1
1611,1950,1
1577,215,1
3274,246,1
1071,2417,1
3125,1562,1
2968,362,1
1153,2125,1
2688,5975,1
2663,649,1
1422,5875,1
6086,2238,1
98,5207,1
5977,2701,1
5639,1478,1
228,2793,1
5371,4780,1
5339,1114,1
2892,5927,1
5320,3593,1
2809,4665,1
2577,3409,1
5134,2409,1
2337,278,1
5105,2973,1
712,2372,1
1970,1622,1
732,835,1
5010,4036,1
4868,3750,1
4402,194,1
4361,2544,1
1833,2231,1
978,4640,1
4047,5377,1
3401,2580,1
3059,4202,1
1273,4787,1
5990,4802,1
3182,59,1
959,1230,1
937,1847,1
889,269,1
793,6035,1
5460,1567,1
3029,3108,1
2961,2727,1
5398,4785,1
5282,3551,1
5263,3616,1
471,5129,1
4673,2794,1
4507,4281,1
3830,2922,1
3756,264,1
2849,4256,1
3659,5785,1
3634,842,1
3596,4507,1
3551,4015,1
3381,2265,1
2156,1074,1
2701,2300,1
1149,2855,1
1260,4809,1
2265,1446,1
1378,939,1
1413,5885,1
2470,502,1
1585,2035,1
5565,1308,1
5592,4851,1
5917,1632,1
6101,809,1
4797,1276,1
4229,1594,1
4166,404,1
4021,5024,1
3768,457,1
3742,5090,1
3403,3733,1
3280,1556,1
3094,3313,1
396,940,1
463,4169,1
3006,3128,1
496,866,1
537,1251,1
1814,885,1
2985,3635,1
2921,5315,1
2846,5106,1
2830,4519,1
2680,158,1
1336,5180,1
2663,3785,1
1335,931,1
2518,3601,1
5163,4639,1
5198,3097,1
5203,1013,1
5442,5350,1
5545,4833,1
5577,1494,1
5829,1911,1
5974,2498,1
6120,2682,1
4530,5055,1
4430,3913,1
2412,1058,1
4104,4207,1
135,6043,1
136,5082,1
175,3160,1
4068,5014,1
2165,1934,1
3929,4410,1
346,6071,1
3815,777,1
3368,3870,1
2054,5757,1
2042,1645,1
3138,2788,1
666,1689,1
2007,5843,1
3081,5210,1
2972,327,1
2696,6142,1
832,4558,1
2519,1693,1
2462,4891,1
1587,2025,1
1392,3053,1
1036,4866,1
1056,4856,1
4704,729,1
4870,5594,1
4896,5208,1
5069,3342,1
5521,4832,1
5658,1456,1
5998,2363,1
6062,1887,1
6125,5739,1
57,5966,1
303,3272,1
5007,2151,1
4815,3950,1
4713,504,1
160,3204,1
4396,1762,1
4258,136,1
356,4319,1
3720,24,1
3531,4111,1
3523,4109,1
590,5198,1
3496,564,1
1891,6065,1
3397,3898,1
729,2219,1
3274,3525,1
1530,4135,1
3055,1394,1
1462,5650,1
830,3777,1
1450,2704,1
2759,5404,1
2605,4985,1
1025,954,1
2438,3550,1
1315,5600,1
1092,4403,1
1303,5840,1
2386,530,1
1122,5423,1
5096,790,1
5753,3523,1
5769,5711,1
5964,2478,1
15,778,1
556,492,1
2628,3538,1
5316,5098,1
2552,469,1
5229,1882,1
369,5651,1
5169,5760,1
5159,1376,1
5013,4667,1
5008,4017,1
4671,1897,1
634,3690,1
650,4489,1
689,1981,1
2087,5201,1
2073,5016,1
4535,83,1
1819,3890,1
4245,1610,1
4229,3947,1
4162,4240,1
986,801,1
4085,3513,1
3913,2372,1
2842,4436,1
1177,2395,1
1202,5188,1
2761,5409,1
5326,3477,1
5594,4615,1
5683,4249,1
5802,3675,1
5979,2700,1
2474,492,1
2461,531,1
5397,5652,1
626,2645,1
5065,797,1
4790,6010,1
4565,5752,1
368,5290,1
4474,122,1
4434,1781,1
4290,1621,1
2317,633,1
2221,1846,1
2050,2779,1
3802,6088,1
3781,5332,1
3690,3666,1
1868,3997,1
743,2403,1
3482,3242,1
1792,4381,1
3123,1561,1
850,1829,1
1673,2986,1
906,4468,1
925,4140,1
2943,1449,1
1590,2028,1
2590,3465,1
1027,1917,1
1043,1266,1
1044,4854,1
1133,5033,1
5533,273,1
5635,2901,1
5710,644,1
5714,6116,1
5736,3497,1
5916,2899,1
5946,4107,1
5043,5745,1
2511,3443,1
4739,5430,1
244,3847,1
4434,213,1
4237,1643,1
2341,1161,1
3965,1094,1
2197,610,1
90,5198,1
3741,498,1
2192,1933,1
36,2113,1
3733,3403,1
2183,1361,1
2120,1165,1
3526,5749,1
1878,4000,1
3411,2357,1
2998,3612,1
2862,6117,1
1707,3237,1
2521,3910,1
1308,3324,1
991,2263,1
1515,122,1
5569,6024,1
5859,555,1
5957,2153,1
5776,3296,1
2323,4929,1
2302,861,1
2284,3158,1
5544,287,1
5511,5759,1
459,2110,1
2029,1998,1
5392,2890,1
5281,1956,1
1519,5621,1
263,884,1
1381,3264,1
1284,6034,1
807,6099,1
863,696,1
4975,4676,1
4915,1643,1
1052,4850,1
1081,2320,1
1257,4802,1
1238,2370,1
1217,3261,1
4686,603,1
4678,4289,1
4531,4987,1
3206,2875,1
3349,1875,1
4303,2986,1
3627,5689,1
3660,2299,1
4273,1161,1
3801,1482,1
3825,4925,1
3902,3293,1
3997,1764,1
4099,3620,1
4134,5945,1
4154,354,1
5989,2851,1
5993,4778,1
6014,4314,1
6093,5674,1
5215,5837,1
528,2123,1
5163,1177,1
423,4344,1
400,1665,1
2393,1724,1
358,4327,1
330,6069,1
2344,3617,1
5119,3081,1
124,1522,1
2334,259,1
88,4537,1
54,1948,1
4915,3854,1
2189,1354,1
4775,3513,1
4622,1540,1
2101,641,1
4606,2757,1
4191,5047,1
3884,3386,1
3504,545,1
3446,5709,1
3397,4317,1
1947,1533,1
3325,4361,1
3288,3084,1
2850,198,1
1120,4001,1
1893,6063,1
1843,856,1
1818,2109,1
1313,4086,1
1753,3789,1
1436,2591,1
2749,4299,1
5234,214,1
5468,4715,1
5866,2971,1
5872,4386,1
5899,1609,1
6051,140,1
6067,209,1
3942,1206,1
3894,1181,1
3600,4781,1
3370,3868,1
305,2975,1
3119,680,1
3024,5912,1
2239,5886,1
2217,2024,1
2969,2019,1
482,565,1
