292,707,1
313,980,1
330,2012,1
399,2398,1
593,513,1
624,2146,1
684,2513,1
795,1506,1
910,191,1
1041,2086,1
1062,46,1
1093,521,1
1157,2496,1
1202,2540,1
1264,257,1
1317,1279,1
1553,1049,1
1595,883,1
1842,1465,1
1978,2543,1
2081,1034,1
2121,2056,1
2155,862,1
2208,1931,1
2239,760,1
2592,2258,1
2,225,1
28,2300,1
54,1808,1
121,408,1
197,21,1
309,802,1
571,385,1
596,506,1
761,1455,1
801,306,1
903,1647,1
1034,1538,1
1120,508,1
1460,1198,1
1815,2403,1
1845,1443,1
1892,1529,1
2105,596,1
2215,475,1
2236,793,1
2350,1782,1
2362,998,1
2464,413,1
58,1802,1
167,41,1
171,897,1
222,871,1
342,2019,1
393,99,1
475,2215,1
494,1142,1
525,1121,1
535,651,1
650,1356,1
720,2567,1
746,496,1
968,2493,1
999,2545,1
1136,512,1
1204,2573,1
1315,1243,1
1394,673,1
1496,792,1
1604,831,1
1704,1330,1
1860,89,1
1907,2175,1
1953,540,1
2040,2136,1
2065,2111,1
2091,1036,1
2190,1889,1
2304,462,1
2335,32,1
2489,1657,1
2500,389,1
2521,1162,1
2542,1201,1
2557,1958,1
2584,1217,1
150,421,1
226,904,1
249,666,1
267,1251,1
377,1063,1
398,2381,1
470,182,1
625,2096,1
685,2549,1
706,2489,1
777,325,1
911,181,1
932,185,1
1014,2114,1
1095,2196,1
1156,2498,1
1208,2549,1
1234,1304,1
1260,243,1
1349,1650,1
1441,764,1
1512,1060,1
1538,1935,1
1638,894,1
1654,189,1
1770,255,1
1801,1467,1
1923,1533,1
2080,1035,1
2154,631,1
2186,1895,1
2207,1930,1
2291,919,1
2535,688,1
37,1540,1
89,1042,1
146,1924,1
334,2014,1
372,848,1
422,2429,1
826,1613,1
872,2265,1
887,225,1
1039,79,1
1064,2143,1
1089,577,1
1179,2471,1
1294,1332,1
1367,2078,1
1422,1148,1
1583,841,1
1664,1336,1
1729,1647,1
1775,2361,1
1987,577,1
2014,334,1
2148,2050,1
2272,1965,1
280,703,1
533,1129,1
565,1639,1
656,542,1
677,256,1
759,2290,1
840,2214,1
1033,2082,1
1122,2179,1
1359,1271,1
1395,674,1
1397,680,1
1418,723,1
1461,1856,1
1499,1812,1
1911,112,1
1949,2288,1
1986,2536,1
2038,314,1
2063,1431,1
2247,904,1
2268,869,1
2349,986,1
2514,1947,1
2585,443,1
29,2307,1
110,1178,1
201,1661,1
233,1263,1
315,945,1
401,2449,1
434,147,1
474,174,1
496,2075,1
527,1933,1
595,511,1
628,1320,1
681,240,1
719,296,1
745,1475,1
908,186,1
960,2299,1
998,2362,1
1205,1441,1
1314,633,1
1482,1160,1
1602,1772,1
1685,1351,1
1839,2392,1
1861,2369,1
1896,2189,1
2159,1108,1
2243,895,1
2303,1731,1
2334,1748,1
2363,1004,1
2396,410,1
2447,800,1
2467,693,1
62,844,1
83,839,1
93,1196,1
149,1199,1
175,471,1
345,2027,1
366,1838,1
429,2543,1
450,1522,1
469,1537,1
776,1453,1
829,2177,1
944,2462,1
965,2528,1
1012,70,1
1096,1386,1
1137,2216,1
1209,1444,1
1235,281,1
1262,2388,1
1351,655,1
1439,1817,1
1513,1911,1
1540,37,1
1639,1727,1
1655,2463,1
1671,212,1
1692,185,1
1702,2521,1
1728,1614,1
1755,247,1
1771,2357,1
1800,2431,1
1938,2295,1
2012,2100,1
2046,1397,1
2289,741,1
2374,394,1
2390,1857,1
2411,1834,1
2432,1801,1
2453,1676,1
2493,2002,1
2549,1681,1
4,2332,1
112,392,1
253,1762,1
264,1738,1
295,1789,1
332,949,1
569,1635,1
621,2136,1
660,520,1
713,1409,1
792,322,1
870,197,1
939,2324,1
1038,1550,1
1065,1525,1
1091,2187,1
1159,113,1
1177,90,1
1293,2449,1
1414,707,1
1581,1780,1
1776,1591,1
1818,2423,1
1981,2249,1
2078,2117,1
2149,633,1
2180,1098,1
2211,1919,1
2264,874,1
106,814,1
113,398,1
205,13,1
286,1295,1
379,1031,1
406,2466,1
489,745,1
623,2103,1
687,2529,1
714,1417,1
758,339,1
793,323,1
930,201,1
985,490,1
1123,1413,1
1241,288,1
1262,259,1
1328,606,1
1342,1256,1
1519,1904,1
1540,1880,1
1606,818,1
1631,561,1
1652,202,1
1742,2320,1
1762,1593,1
1799,1483,1
1900,1509,1
1980,2262,1
2020,1421,1
2103,1055,1
2152,629,1
2188,1903,1
2342,1750,1
2440,428,1
2472,419,1
91,1188,1
174,474,1
220,1715,1
365,1839,1
420,2375,1
502,1140,1
538,1944,1
558,2229,1
609,1339,1
673,1394,1
723,286,1
870,2260,1
889,216,1
945,2472,1
1186,1466,1
1287,2437,1
1365,2069,1
1424,1134,1
1504,801,1
1575,1759,1
1672,159,1
1727,1639,1
1777,2362,1
1857,2390,1
1883,119,1
1930,148,1
1955,2502,1
2068,487,1
2141,1062,1
2274,1951,1
2312,464,1
2338,1770,1
2410,1829,1
2486,1945,1
21,197,1
234,1286,1
257,698,1
307,804,1
435,148,1
552,632,1
573,364,1
594,510,1
615,556,1
780,1483,1
861,55,1
901,1643,1
1006,2370,1
1053,1531,1
1164,2509,1
1409,2077,1
1438,1204,1
1458,1180,1
1474,744,1
1822,1489,1
1838,2401,1
2217,477,1
2244,896,1
2259,738,1
2288,1949,1
56,1800,1
143,436,1
281,710,1
326,2050,1
349,767,1
391,96,1
657,250,1
823,85,1
1066,366,1
1108,543,1
1206,2581,1
1271,1359,1
1313,1223,1
1386,2036,1
1549,1045,1
1602,856,1
1698,2509,1
1706,1298,1
1748,1622,1
1756,2328,1
1964,495,1
1995,555,1
2006,332,1
2037,322,1
2042,2132,1
2114,637,1
2384,1253,1
2498,1156,1
2523,1153,1
2555,680,1
2576,1967,1
64,842,1
90,1177,1
163,1928,1
364,1829,1
421,2411,1
448,2578,1
488,2059,1
541,1100,1
757,1439,1
848,2170,1
888,200,1
946,2458,1
972,324,1
984,2557,1
1124,526,1
1243,2419,1
1264,2396,1
1326,1671,1
1343,1662,1
1502,1151,1
1521,8,1
1542,44,1
1604,1761,1
1632,912,1
1653,2467,1
1673,168,1
1700,2501,1
1721,2317,1
1764,238,1
1798,2427,1
1957,2270,1
2044,1384,1
2071,1420,1
2341,943,1
2376,387,1
2383,1252,1
2409,1828,1
2434,1795,1
2495,1952,1
2548,1695,1
2551,1674,1
6,2361,1
49,1051,1
203,883,1
225,887,1
378,1036,1
504,1971,1
567,1630,1
715,1416,1
722,1427,1
753,1478,1
868,192,1
931,176,1
1185,2480,1
1285,305,1
1479,1808,1
1574,1012,1
1778,1589,1
1858,1453,1
1884,2177,1
1899,95,1
1924,1560,1
2024,2086,1
2142,2052,1
2187,1902,1
2209,1924,1
2311,1723,1
2337,949,1
2470,942,1
141,1212,1
172,922,1
658,526,1
778,2244,1
821,2179,1
862,2155,1
1004,355,1
1052,2100,1
1145,2220,1
1361,1251,1
1393,663,1
1416,715,1
1437,762,1
1459,1854,1
1930,2207,1
1967,2576,1
2009,2554,1
2092,1037,1
2266,877,1
2287,925,1
2522,812,1
2583,819,1
27,2351,1
120,415,1
255,1261,1
287,1781,1
308,795,1
324,972,1
436,143,1
588,1316,1
630,1301,1
679,254,1
800,314,1
916,2277,1
958,2301,1
1068,2137,1
1110,2174,1
1162,1489,1
1207,1459,1
1270,2390,1
1312,635,1
1548,36,1
1600,1733,1
1757,1582,1
1837,2394,1
2097,2034,1
2116,1011,1
2161,1117,1
2203,1102,1
2245,906,1
2361,989,1
2439,403,1
2587,442,1
7,2299,1
34,1571,1
48,1014,1
116,1865,1
202,880,1
284,1775,1
314,973,1
486,988,1
566,1640,1
601,2118,1
755,2261,1
796,1487,1
863,59,1
983,2352,1
1126,2209,1
1465,1842,1
1898,99,1
1977,2443,1
2023,2089,1
2100,2012,1
2210,1918,1
2231,1997,1
2345,956,1
2469,1660,1
63,841,1
162,1929,1
177,1689,1
217,455,1
449,2576,1
500,1963,1
540,1075,1
644,2111,1
726,1428,1
751,2266,1
923,1615,1
973,314,1
1198,132,1
1320,1689,1
1388,2042,1
1501,1150,1
1598,1754,1
1699,2511,1
1854,1459,1
1885,1537,1
1927,2213,1
1958,2271,1
2045,1390,1
2070,1371,1
2195,559,1
2310,972,1
2377,400,1
2382,1261,1
2433,1804,1
2484,417,1
2494,673,1
2526,980,1
2547,1000,1
2552,990,1
2578,1992,1
155,1185,1
232,1717,1
254,1280,1
631,1302,1
680,239,1
701,272,1
782,2224,1
917,2276,1
938,2340,1
959,2300,1
980,2323,1
1008,67,1
1056,2130,1
1161,1488,1
1213,1451,1
1229,2410,1
1255,1341,1
1355,645,1
1435,2060,1
1476,1813,1
1517,1876,1
1544,466,1
1633,477,1
1659,2480,1
1791,48,1
1807,53,1
2160,1116,1
2181,1080,1
2202,1133,1
2285,779,1
2417,438,1
2438,430,1
2530,966,1
42,168,1
84,830,1
140,1193,1
278,1254,1
328,934,1
428,2545,1
820,2204,1
1069,1529,1
1111,1395,1
1173,108,1
1299,1675,1
1362,1242,1
1417,714,1
1577,1893,1
1670,203,1
1735,275,1
1966,2570,1
1992,2224,1
2008,2506,1
2034,2097,1
2143,1064,1
2267,878,1
2412,1825,1
485,743,1
539,1954,1
559,2195,1
651,1357,1
672,1403,1
754,358,1
846,1591,1
864,2159,1
981,480,1
1127,1423,1
1364,1657,1
1389,2034,1
1402,1112,1
1423,1127,1
1467,747,1
1505,787,1
1830,378,1
1954,2491,1
2069,497,1
2252,1970,1
2273,1966,1
2343,25,1
2520,811,1
2579,664,1
35,1543,1
105,399,1
206,14,1
228,452,1
356,997,1
407,2468,1
501,609,1
600,2135,1
622,2131,1
686,2501,1
724,2444,1
750,498,1
1200,2544,1
1319,1231,1
1477,754,1
1597,877,1
1680,2564,1
1844,1470,1
1856,78,1
1887,138,1
1901,1551,1
1922,139,1
2021,1396,1
2153,605,1
2237,766,1
2308,34,1
2339,456,1
2441,1953,1
2473,1190,1
57,1801,1
78,1856,1
99,1898,1
144,433,1
170,1691,1
350,752,1
371,847,1
392,112,1
413,116,1
781,319,1
824,86,1
1007,1568,1
1054,362,1
1142,1415,1
1214,121,1
1230,1292,1
1256,280,1
1356,1270,1
1434,1152,1
1519,461,1
1545,1033,1
1634,891,1
1660,1346,1
1676,2453,1
1697,2515,1
1707,1337,1
1734,274,1
1749,1595,1
1792,2582,1
1805,1506,1
1933,527,1
1965,494,1
2007,331,1
2041,2137,1
2094,651,1
2284,1961,1
2385,1254,1
2406,1235,1
2499,422,1
2554,2009,1
117,1170,1
258,699,1
289,1290,1
327,797,1
574,382,1
616,550,1
665,2525,1
707,2588,1
797,2269,1
902,1644,1
1070,52,1
1112,511,1
1165,2511,1
1172,1498,1
1298,1228,1
